SubjNo,gender,Location,Exp,YOT,MOT,DOT,YOB,MOB,DOB,Age.Months,Age.yrs,Age,Eng. Mono,langs,WordType,List,question.number,Order,trial type,LabelType,TriadType,regularity,animacy,Correct,UnrelatedChoice,Direction,Sequence ,Exclude,Comments,
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,7,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,it might splash (shatter?) and snap,
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,3,6,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,,
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,10,7,critical,Different Label,Horse,regular,animate,Y,1,L,1,,,
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,6,8,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,,
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,2,9,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,9,10,critical,Same Label,Horse,regular,animate,N,0,L,2,,,
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,5,11,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,,
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A backwards,1,12,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,need food b/c it's alive,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,12,1,critical,Same Label,Horse,regular,animate,Y,1,L,1,,idk,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,8,2,critical,Different Label,Glass,irregular,inanimate,Y,1,R,2,,idk,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,4,3,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,idk,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,11,4,critical,Different Label,Horse,regular,animate,N,0,L,1,,idk,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,7,5,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,idk,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,3,6,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,idk,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,10,7,critical,Same Label,Horse,regular,animate,Y,1,L,1,,idk,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,6,8,critical,Different Label,Glass,irregular,inanimate,N,0,L,1,,idk,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,2,9,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,9,10,critical,Different Label,Horse,regular,animate,N,0,L,1,,,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,5,11,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,,
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,1,12,critical,Different Label,Chicken,regular,animate,N,0,L,1,,seemed to guess,
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,1,1,critical,Same Label,Chicken,,,Y,0,R,2,,,
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,5,2,critical,Different Label,Glass,,,N,1,R,2,,not sure,
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,9,3,critical,Same Label,Horse,,,Y,0,L,2,,,
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,2,4,critical,Different Label,Chicken,,,Y,0,L,1,,,
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,6,5,critical,Same Label,Glass,,,N,1,L,1,,[guessed?],
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,10,6,critical,Different Label,Horse,,,Y,0,R,1,,[guessed?],
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,3,7,critical,Same Label,Chicken,,,Y,0,R,2,,,
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,7,8,critical,Different Label,Glass,,,Y,0,R,1,,just because,
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,11,9,critical,Same Label,Horse,,,Y,0,R,2,,,
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,4,10,critical,Different Label,Chicken,,,Y,0,L,1,,idk,
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,8,11,critical,Same Label,Glass,,,Y,0,L,2,,,
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,12,12,critical,Different Label,Horse,,,N,1,R,2,,,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,12,1,critical,Same Label,Horse,regular,animate,Y,1,L,1,,,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,8,2,critical,Different Label,Glass,irregular,inanimate,Y,1,R,2,,it might break,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,4,3,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,it looks white,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,11,4,critical,Different Label,Horse,regular,animate,Y,1,R,2,,,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,7,5,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,it can't hang on trees (?),
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,3,6,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,10,7,critical,Same Label,Horse,regular,animate,Y,1,L,1,,idk,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,6,8,critical,Different Label,Glass,irregular,inanimate,N,0,L,1,,idk,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,2,9,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,9,10,critical,Different Label,Horse,regular,animate,Y,1,R,2,,,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,5,11,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,idk,
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,1,12,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,idk,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,1,1,critical,Different Label,Chicken,,,N,1,L,1,,quiet- didn't say much initially,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,5,2,critical,Same Label,Glass,,,Y,0,L,1,,,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,9,3,critical,Different Label,Horse,,,N,1,L,1,,idk,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,2,4,critical,Same Label,Chicken,,,N,1,R,2,,,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,6,5,critical,Different Label,Glass,,,N,1,L,1,,it's glass,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,10,6,critical,Same Label,Horse,,,N,1,R,2,,,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,3,7,critical,Different Label,Chicken,,,Y,0,R,2,,idk,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,7,8,critical,Same Label,Glass,,,Y,0,L,1,,,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,11,9,critical,Different Label,Horse,,,N,1,L,1,,looks similar,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,4,10,critical,Same Label,Chicken,,,Y,0,L,1,,,
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,8,11,critical,Different Label,Glass,,,N,1,L,1,,glass is plastic(??),
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,12,12,critical,Same Label,Horse,,,N,1,R,2,,it's similar- vacillated b/w them. Guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,12,1,critical,Different Label,Horse,regular,animate,N,0,R,2,,talked a lot about cars- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,8,2,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,talked a lot about cars- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,4,3,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,talked a lot about cars- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,11,4,critical,Same Label,Horse,regular,animate,N,0,L,1,,talked a lot about cars- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,7,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,talked a lot about cars- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,3,6,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,talked a lot about cars- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,10,7,critical,Different Label,Horse,regular,animate,Y,1,L,1,,said this before switching to other option- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,6,8,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,talked a lot about cars- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,2,9,critical,Different Label,Chicken,regular,animate,N,0,R,2,,talked a lot about cars- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,9,10,critical,Same Label,Horse,regular,animate,Y,1,R,1,,talked a lot about cars- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,5,11,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,talked a lot about cars- guessed?,
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A backwards,1,12,critical,Same Label,Chicken,regular,animate,N,0,L,1,,talked a lot about cars- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,12,1,critical,Different Label,Horse,,,N,1,R,1,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,8,2,critical,Same Label,Glass,,,Y,0,R,1,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,4,3,critical,Different Label,Chicken,,,N,1,R,1,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,11,4,critical,Same Label,Horse,,,Y,0,R,1,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,7,5,critical,Different Label,Glass,,,Y,0,L,2,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,3,6,critical,Same Label,Chicken,,,Y,0,R,1,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,10,7,critical,Different Label,Horse,,,N,1,R,1,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,6,8,critical,Same Label,Glass,,,N,1,L,2,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,2,9,critical,Different Label,Chicken,,,N,1,R,1,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,9,10,critical,Same Label,Horse,,,Y,0,R,1,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,5,11,critical,Different Label,Glass,,,N,1,R,1,,talked a lot about manta rays- guessed?,
28,F,Edinburgh ,,,,,,,,42,3.5,3,Yes,0,Non-Polysemous,1A backwards,1,12,critical,Same Label,Chicken,,,N,1,L,2,,talked a lot about manta rays- guessed?,
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,1,1,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,5,2,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,puts glass in bin & it goes bang! (??),
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,9,3,critical,Different Label,Horse,regular,animate,N,0,R,2,,"air to blow up, hard air (?)",
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,2,4,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,,
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,6,5,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,goes with this,
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,10,6,critical,Same Label,Horse,regular,animate,Y,1,R,2,,looks similar,
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,3,7,critical,Different Label,Chicken,regular,animate,N,0,R,2,,"made of plastic- chop up and eat, etc.",
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,7,8,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,"open glass & put in this glass, cut it up etc (??)",
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,11,9,critical,Different Label,Horse,regular,animate,N,0,R,2,,these ears move to that one (??),
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,4,10,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,,
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,8,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,"[mixing things, pointing]",
29,M,Edinburgh ,,,,,,,,49,4.083333333,4,No,"Eng, CH German",Polysemous,1B,12,12,critical,Same Label,Horse,regular,animate,Y,1,R,2,,,
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,1,1,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,[pointed],
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,5,2,critical,Different Label,Glass,irregular,inanimate,Y,1,R,2,,,
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,9,3,critical,Same Label,Horse,regular,animate,N,0,R,2,,idk,
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,2,4,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,,
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,6,5,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,,
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,10,6,critical,Different Label,Horse,regular,animate,N,0,L,1,,,
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,3,7,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,,
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,8,8,critical,Different Label,Glass,irregular,inanimate,Y,1,R,2,,,7
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,11,9,critical,Same Label,Horse,regular,animate,N,0,R,2,,,
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,4,10,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,,
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,7,11,critical,Same Label,Glass,irregular,inanimate,Y,1,L,1,,[guessed?],8
30,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1A,12,12,critical,Different Label,Horse,regular,animate,N,0,L,1,,[guessed?],
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,12,1,critical,Same Label,Horse,regular,animate,N,0,R,2,,,
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,8,2,critical,Different Label,Glass,irregular,inanimate,Y,1,R,2,,,
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,4,3,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,it's a chicken,
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,11,4,critical,Different Label,Horse,regular,animate,N,0,L,1,,,
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,7,5,critical,Same Label,Glass,irregular,inanimate,Y,1,L,1,,[pointed to glass but then changed ?? Guessed?],
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,3,6,critical,Different Label,Chicken,regular,animate,N,0,L,1,,[guessed?],
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,10,7,critical,Same Label,Horse,regular,animate,Y,1,L,1,,,
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,6,8,critical,Different Label,Glass,irregular,inanimate,N,0,L,1,,,
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,2,9,critical,Same Label,Chicken,regular,animate,N,0,R,2,,,
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,9,10,critical,Different Label,Horse,regular,animate,N,0,L,1,,,
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,5,11,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,,
31,M,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Polysemous,1B Backwards,1,12,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,12,1,critical,Different Label,Horse,regular,animate,N,0,R,2,,idk Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,8,2,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,, Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,4,3,critical,Different Label,Chicken,regular,animate,Y,1,L,1,, Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,11,4,critical,Same Label,Horse,regular,animate,Y,1,R,2,, Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,7,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,idk Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,3,6,critical,Same Label,Chicken,regular,animate,Y,1,R,2,, Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,10,7,critical,Different Label,Horse,regular,animate,Y,1,L,1,, Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,6,8,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,idk Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,2,9,critical,Different Label,Chicken,regular,animate,Y,1,L,1,, Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,9,10,critical,Same Label,Horse,regular,animate,N,0,L,2,,idk Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,5,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,, Unsure of age,
32,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Polysemous,1A backwards,1,12,critical,Same Label,Chicken,regular,animate,Y,1,R,2,, Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,1,1,critical,Different Label,Chicken,,,Y,0,R,2,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,5,2,critical,Same Label,Glass,,,Y,0,L,1,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,9,3,critical,Different Label,Horse,,,N,1,L,1,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,2,4,critical,Same Label,Chicken,,,Y,0,L,1,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,6,5,critical,Different Label,Glass,,,Y,0,R,2,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,10,6,critical,Same Label,Horse,,,N,1,R,2,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,3,7,critical,Different Label,Chicken,,,N,1,L,1,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,7,8,critical,Same Label,Glass,,,Y,0,L,1,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,11,9,critical,Different Label,Horse,,,Y,0,R,2,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,4,10,critical,Same Label,Chicken,,,Y,0,L,1,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,8,11,critical,Different Label,Glass,,,N,1,L,1,,Didn't say anything. Pointed. Unsure of age,
33,F,Edinburgh ,,,,,,,,47,3.916666667,3,,TBC,Non-Polysemous,1B,12,12,critical,Same Label,Horse,,,N,1,R,2,,Didn't say anything. Pointed. Unsure of age,
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,1,1,critical,Different Label,Chicken,regular,animate,N,0,R,2,,idk,
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,5,2,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,,
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,9,3,critical,Different Label,Horse,regular,animate,Y,1,L,1,,,
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,2,4,critical,Same Label,Chicken,regular,animate,N,0,L,1,,it wants to eat (??),
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,6,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,idk,
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,10,6,critical,Same Label,Horse,regular,animate,Y,1,R,2,,it's a horse,
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,3,7,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,7,8,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,like coloured leaves,
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,11,9,critical,Different Label,Horse,regular,animate,Y,1,L,1,,,
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,4,10,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,"[called chicken drumsticks ""seaflowers""]",
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,8,11,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,,
34,M,Edinburgh ,,,,,,,,57,4.75,4,No,"Eng, Polish",Polysemous,1B,12,12,critical,Same Label,Horse,regular,animate,Y,1,R,2,,it's got hairs (fur),
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,12,1,critical,Different Label,Horse,,,N,1,L,1,,idk,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,8,2,critical,Same Label,Glass,,,Y,0,L,1,,,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,4,3,critical,Different Label,Chicken,,,Y,0,R,2,,idk,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,11,4,critical,Same Label,Horse,,,N,1,R,2,,,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,7,5,critical,Different Label,Glass,,,Y,0,R,2,,,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,3,6,critical,Same Label,Chicken,,,Y,0,L,1,,idk,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,10,7,critical,Different Label,Horse,,,Y,0,R,2,,,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,6,8,critical,Same Label,Glass,,,N,1,R,2,,,
