SubjNo,gender,Location,Exp,YOT,MOT,DOT,YOB,MOB,DOB,Age.Months,Age.yrs,Age,Eng. Mono,langs,WordType,List,question.number,Order,trial type,LabelType,TriadType,regularity,animacy,Correct,UnrelatedChoice,Direction,Sequence ,Exclude,Comments,Expln
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A Backwards,7,5,Critical,Different,Glass,,,N,1,R,1,No,it's nice and colourful,Expln
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A Backwards,3,6,Critical,Same,Chicken,,,Y,0,R,1,No,both Chicken,Expln
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A Backwards,10,7,Critical,Different,Horse,,,Y,0,L,2,No,foal is a baby Horse,Expln
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A Backwards,6,8,Critical,Same,Glass,,,Y,0,R,1,No,,Expln
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A Backwards,2,9,Critical,Different,Chicken,,,Y,0,L,2,No,,Expln
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A Backwards,9,10,Critical,Same,Horse,,,Y,0,R,1,No,,Expln
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A Backwards,5,11,Critical,Different,Glass,,,Y,0,L,2,No,break if you threw it away,Expln
14,F,Edinburgh ,,,,,,,,59,4.916666667,4,Yes,0,Non-Polysemous,1A Backwards,1,12,Critical,Same,Chicken,,,Y,0,R,1,No,both Chicken,Expln
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,9,1,Critical,Different,Horse,Regular,Animate,N,0,R,2,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,5,2,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,1,3,Critical,Different,Chicken,Regular,Animate,Y,1,L,1,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,10,4,Critical,Same,Horse,Regular,Animate,Y,1,R,2,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,6,5,Critical,Different,Glass,Irregular,Inanimate,N,0,R,2,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,2,6,Critical,Same,Chicken,Regular,Animate,Y,1,R,2,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,11,7,Critical,Different,Horse,Regular,Animate,Y,1,L,1,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,7,8,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,3,9,Critical,Different,Chicken,Regular,Animate,N,0,R,2,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,12,10,Critical,Same,Horse,Regular,Animate,N,0,L,1,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,8,11,Critical,Different,Glass,Irregular,Inanimate,N,0,R,2,No,seemed shy from memory,None
15,M,Edinburgh ,,,,,,,,45,3.75,3,No,"Eng, Polish",Polysemous,1B Backwards,4,12,Critical,Same,Chicken,Regular,Animate,N,0,L,1,No,seemed shy from memory,None
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,12,1,Critical,Different,Horse,,,Y,0,R,2,No,idk,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,8,2,Critical,Same,Glass,,,Y,0,L,1,No,,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,4,3,Critical,Different,Chicken,,,Y,0,R,2,No,b/c it wants to lay eggs,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,11,4,Critical,Same,Horse,,,Y,0,L,1,No,,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,7,5,Critical,Different,Glass,,,Y,0,R,2,No,idk,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,3,6,Critical,Same,Chicken,,,Y,0,L,1,No,idk,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,10,7,Critical,Different,Horse,,,Y,0,R,2,No,b/c it gallops,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,6,8,Critical,Same,Glass,,,Y,0,L,1,No,,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,2,9,Critical,Different,Chicken,,,N,1,L,1,No,idk,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,9,10,Critical,Same,Horse,,,Y,0,L,1,No,,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,5,11,Critical,Different,Glass,,,Y,0,R,2,No,,Expln
16,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1B Backwards,1,12,Critical,Same,Chicken,,,N,1,R,2,No,idk,Expln
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,12,1,Critical,Different,Horse,,,Y,0,R,2,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,8,2,Critical,Same,Glass,,,Y,0,L,1,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,4,3,Critical,Different,Chicken,,,Y,0,R,2,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,11,4,Critical,Same,Horse,,,Y,0,L,1,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,7,5,Critical,Different,Glass,,,N,1,L,1,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,3,6,Critical,Same,Chicken,,,Y,0,L,1,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,10,7,Critical,Different,Horse,,,N,1,L,1,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,6,8,Critical,Same,Glass,,,Y,0,L,1,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,2,9,Critical,Different,Chicken,,,Y,0,R,2,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,9,10,Critical,Same,Horse,,,Y,0,L,1,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,5,11,Critical,Different,Glass,,,Y,0,R,2,No,shy- didn't say anything.,None
17,F,Edinburgh ,,,,,,,,55,4.583333333,4,Yes,0,Non-Polysemous,1B Backwards,1,12,Critical,Same,Chicken,,,N,1,R,2,No,shy- didn't say anything.,None
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,1,1,Critical,Same,Chicken,,,Y,0,R,2,No,both Chicken,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,5,2,Critical,Different,Glass,,,Y,0,L,1,No,both Glass,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,9,3,Critical,Same,Horse,,,N,1,R,1,No,idk,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,2,4,Critical,Different,Chicken,,,N,1,R,2,No,it can peck you,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,6,5,Critical,Same,Glass,,,Y,0,R,2,No,,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,10,6,Critical,Different,Horse,,,N,1,L,2,No,that's what the old Horse does,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,3,7,Critical,Same,Chicken,,,N,1,L,1,No,it mights peck you if you keep it inside,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,7,8,Critical,Different,Glass,,,Y,0,R,1,No,you might stand on the Glass,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,11,9,Critical,Same,Horse,,,Y,0,R,2,No,it's another Horse,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,4,10,Critical,Different,Chicken,,,Y,0,L,1,No,,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,8,11,Critical,Same,Glass,,,N,1,R,1,No,they might drop it and it might smash,Expln
18,M,Edinburgh ,,,,,,,,49,4.083333333,4,Yes,0,Non-Polysemous,1A,12,12,Critical,Different,Horse,,,N,1,R,2,No,no Horses go slimy,Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,1,1,Critical,Different,Chicken,,,N,1,L,1,No,both ducks (??),Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,5,2,Critical,Same,Glass,,,Y,0,L,1,No,,Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,9,3,Critical,Different,Horse,,,Y,0,R,2,No,zebra is much bigger than a foal,Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,2,4,Critical,Same,Chicken,,,N,1,R,2,No,[kept giving different answers],Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,6,5,Critical,Different,Glass,,,Y,0,R,2,No,[items said in wrong order but child pointed at correct item anyway],Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,10,6,Critical,Same,Horse,,,Y,0,L,1,No,,Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,3,7,Critical,Different,Chicken,,,N,1,L,1,No,Chickens live on farms [maybe lang. diff?],Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,7,8,Critical,Same,Glass,,,Y,0,L,1,No,,Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,11,9,Critical,Different,Horse,,,N,1,L,1,No,[asked what a foal is- language issue?],Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,4,10,Critical,Same,Chicken,,,N,1,R,2,No,it's white,Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,8,11,Critical,Different,Glass,,,N,1,L,1,No,so it doesn't break,Expln
19,F,Edinburgh ,,,,,,,,64,5.333333333,5,No,"Eng, Polish",Non-Polysemous,1B,12,12,Critical,Same,Horse,,,N,1,R,2,No,it has stripes,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,1,1,Critical,Same,Chicken,Regular,Animate,N,0,R,2,No,they are going to cook it,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,5,2,Critical,Different,Glass,Irregular,Inanimate,Y,1,R,2,No,they don't want it,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,9,3,Critical,Same,Horse,Regular,Animate,Y,1,L,1,No,it feels warm,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,2,4,Critical,Different,Chicken,Regular,Animate,Y,1,R,2,No,,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,6,5,Critical,Same,Glass,Irregular,Inanimate,N,0,R,2,No,,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,10,6,Critical,Different,Horse,Regular,Animate,Y,1,R,2,No,,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,3,7,Critical,Same,Chicken,Regular,Animate,Y,1,L,1,No,there's lots of grass on the farm (?),Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,8,8,Critical,Different,Glass,Irregular,Inanimate,N,0,L,1,No,,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,11,9,Critical,Same,Horse,Regular,Animate,Y,1,L,1,No,,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,4,10,Critical,Different,Chicken,Regular,Animate,Y,1,R,2,No,it needs to swim,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,7,11,Critical,Same,Glass,Irregular,Inanimate,N,0,R,2,No,to keep it safe,Expln
20,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,12,12,Critical,Different,Horse,Regular,Animate,Y,1,R,2,No,,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,1,1,Critical,Different,Chicken,Regular,Animate,Y,1,L,1,No,,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,5,2,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,9,3,Critical,Different,Horse,Regular,Animate,Y,1,L,1,No,idk,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,2,4,Critical,Same,Chicken,Regular,Animate,Y,1,R,2,No,they need to swim,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,6,5,Critical,Different,Glass,Irregular,Inanimate,Y,1,L,1,No,looks like It's from there (?),Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,10,6,Critical,Same,Horse,Regular,Animate,Y,1,R,2,No,it has a tail,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,3,7,Critical,Different,Chicken,Regular,Animate,Y,1,L,1,No,,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,7,8,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,so it doesn't break,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,11,9,Critical,Different,Horse,Regular,Animate,Y,1,L,1,No,,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,4,10,Critical,Same,Chicken,Regular,Animate,Y,1,R,2,No,ducks normally feel cold,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,8,11,Critical,Different,Glass,Irregular,Inanimate,Y,1,L,1,No,don't want it to break,Expln
21,F,Edinburgh ,,,,,,,,52,4.333333333,4,Yes,0,Polysemous,1B,12,12,Critical,Same,Horse,Regular,Animate,Y,1,R,2,No,might get fuzzy (?),Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,12,1,Critical,Different,Horse,Regular,Animate,N,0,R,2,No,rain is quite wet (lol),Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,8,2,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,milk gets stuck in it,Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,4,3,Critical,Different,Chicken,Regular,Animate,N,0,R,2,No,then it will become bigger,Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,11,4,Critical,Same,Horse,Regular,Animate,N,0,L,1,No,,Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,7,5,Critical,Different,Glass,Irregular,Inanimate,N,0,R,2,No,it might splash (shatter?) and snap,Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,3,6,Critical,Same,Chicken,Regular,Animate,Y,1,R,2,No,,Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,10,7,Critical,Different,Horse,Regular,Animate,Y,1,L,1,No,,Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,6,8,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,,Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,2,9,Critical,Different,Chicken,Regular,Animate,Y,1,L,1,No,,Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,9,10,Critical,Same,Horse,Regular,Animate,N,0,L,2,No,,Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,5,11,Critical,Different,Glass,Irregular,Inanimate,N,0,R,2,No,,Expln
22,M,Edinburgh ,,,,,,,,62,5.166666667,5,Yes,0,Polysemous,1A Backwards,1,12,Critical,Same,Chicken,Regular,Animate,Y,1,R,2,No,need food b/c it's alive,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,12,1,Critical,Same,Horse,Regular,Animate,Y,1,L,1,No,idk,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,8,2,Critical,Different,Glass,Irregular,Inanimate,Y,1,R,2,No,idk,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,4,3,Critical,Same,Chicken,Regular,Animate,Y,1,L,1,No,idk,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,11,4,Critical,Different,Horse,Regular,Animate,N,0,L,1,No,idk,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,7,5,Critical,Same,Glass,Irregular,Inanimate,N,0,R,2,No,idk,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,3,6,Critical,Different,Chicken,Regular,Animate,Y,1,R,2,No,idk,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,10,7,Critical,Same,Horse,Regular,Animate,Y,1,L,1,No,idk,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,6,8,Critical,Different,Glass,Irregular,Inanimate,N,0,L,1,No,idk,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,2,9,Critical,Same,Chicken,Regular,Animate,Y,1,L,1,No,,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,9,10,Critical,Different,Horse,Regular,Animate,N,0,L,1,No,,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,5,11,Critical,Same,Glass,Irregular,Inanimate,N,0,R,2,No,,Expln
23,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Polysemous,1B Backwards,1,12,Critical,Different,Chicken,Regular,Animate,N,0,L,1,No,seemed to guess,Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,1,1,Critical,Same,Chicken,,,Y,0,R,2,No,,Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,5,2,Critical,Different,Glass,,,N,1,R,2,No,not sure,Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,9,3,Critical,Same,Horse,,,Y,0,L,2,No,,Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,2,4,Critical,Different,Chicken,,,Y,0,L,1,No,,Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,6,5,Critical,Same,Glass,,,N,1,L,1,No,[guessed?],Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,10,6,Critical,Different,Horse,,,Y,0,R,1,No,[guessed?],Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,3,7,Critical,Same,Chicken,,,Y,0,R,2,No,,Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,7,8,Critical,Different,Glass,,,Y,0,R,1,No,just because,Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,11,9,Critical,Same,Horse,,,Y,0,R,2,No,,Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,4,10,Critical,Different,Chicken,,,Y,0,L,1,No,idk,Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,8,11,Critical,Same,Glass,,,Y,0,L,2,No,,Expln
24,F,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1A,12,12,Critical,Different,Horse,,,N,1,R,2,No,,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,12,1,Critical,Same,Horse,Regular,Animate,Y,1,L,1,No,,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,8,2,Critical,Different,Glass,Irregular,Inanimate,Y,1,R,2,No,it might break,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,4,3,Critical,Same,Chicken,Regular,Animate,Y,1,L,1,No,it looks white,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,11,4,Critical,Different,Horse,Regular,Animate,Y,1,R,2,No,,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,7,5,Critical,Same,Glass,Irregular,Inanimate,N,0,R,2,No,it can't hang on trees (?),Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,3,6,Critical,Different,Chicken,Regular,Animate,Y,1,R,2,No,,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,10,7,Critical,Same,Horse,Regular,Animate,Y,1,L,1,No,idk,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,6,8,Critical,Different,Glass,Irregular,Inanimate,N,0,L,1,No,idk,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,2,9,Critical,Same,Chicken,Regular,Animate,Y,1,L,1,No,,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,9,10,Critical,Different,Horse,Regular,Animate,Y,1,R,2,No,,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,5,11,Critical,Same,Glass,Irregular,Inanimate,N,0,R,2,No,idk,Expln
25,F,Edinburgh ,,,,,,,,58,4.833333333,4,Yes,0,Polysemous,1B Backwards,1,12,Critical,Different,Chicken,Regular,Animate,Y,1,R,2,No,idk,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,1,1,Critical,Different,Chicken,,,N,1,L,1,No,quiet- didn't say much initially,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,5,2,Critical,Same,Glass,,,Y,0,L,1,No,,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,9,3,Critical,Different,Horse,,,N,1,L,1,No,idk,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,2,4,Critical,Same,Chicken,,,N,1,R,2,No,,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,6,5,Critical,Different,Glass,,,N,1,L,1,No,it's Glass,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,10,6,Critical,Same,Horse,,,N,1,R,2,No,,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,3,7,Critical,Different,Chicken,,,Y,0,R,2,No,idk,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,7,8,Critical,Same,Glass,,,Y,0,L,1,No,,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,11,9,Critical,Different,Horse,,,N,1,L,1,No,looks similar,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,4,10,Critical,Same,Chicken,,,Y,0,L,1,No,,Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,8,11,Critical,Different,Glass,,,N,1,L,1,No,Glass is plastic(??),Expln
26,F,Edinburgh ,,,,,,,,44,3.666666667,3,Yes,0,Non-Polysemous,1B,12,12,Critical,Same,Horse,,,N,1,R,2,No,it's similar- vacillated b/w them. Guessed?,Expln
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A Backwards,12,1,Critical,Different,Horse,Regular,Animate,N,0,R,2,No,talked a lot about cars- guessed?,None
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A Backwards,8,2,Critical,Same,Glass,Irregular,Inanimate,Y,1,R,2,No,talked a lot about cars- guessed?,None
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A Backwards,4,3,Critical,Different,Chicken,Regular,Animate,Y,1,L,1,No,talked a lot about cars- guessed?,None
27,M,Edinburgh ,,,,,,,,36,3,3,Yes,0,Polysemous,1A Backwards,11,4,Critical,Same,Horse,Regular,Animate,N,0,L,1,No,talked a lot about cars- guessed?,None
